order_id,rating
ORD_12403,3
ORD_12405,4
ORD_12406,4
ORD_12409,1
ORD_12410,1
ORD_12411,2
ORD_12412,3
ORD_12413,5
ORD_12414,4
ORD_12415,5
ORD_12416,2
ORD_12417,4
ORD_12418,4
ORD_12419,4
ORD_12420,2
ORD_12423,5
ORD_12424,5
ORD_12426,3
ORD_12428,4
ORD_12429,2
ORD_12433,1
ORD_12435,4
ORD_12436,5
ORD_12438,5
ORD_12444,3
ORD_12445,1
ORD_12446,4
ORD_12447,4
ORD_12448,5
ORD_12450,4
ORD_12452,3
ORD_12454,4
ORD_12456,2
ORD_12457,5
ORD_12458,2
ORD_12459,2
ORD_12461,5
ORD_12463,3
ORD_12464,5
ORD_12465,1
ORD_12467,4
ORD_12470,4
ORD_12472,1
ORD_12475,3
ORD_12476,5
ORD_12480,4
ORD_12482,4
ORD_12484,5
ORD_12485,5
ORD_12487,5
ORD_12488,5
ORD_12489,5
ORD_12490,5
ORD_12491,1
ORD_12493,4
ORD_12497,5
ORD_12499,2
ORD_12502,3
ORD_12503,4
ORD_12504,5
ORD_12505,4
ORD_12506,1
ORD_12507,5
ORD_12508,4
ORD_12509,5
ORD_12512,3
ORD_12513,4
ORD_12516,5
ORD_12519,1
ORD_12520,3
ORD_12521,5
ORD_12523,4
ORD_12524,1
ORD_12525,4
ORD_12526,3
ORD_12527,1
ORD_12528,5
ORD_12529,5
ORD_12530,5
ORD_12534,1
ORD_12535,3
ORD_12536,5
ORD_12537,4
ORD_12539,4
ORD_12540,3
ORD_12541,5
ORD_12542,5
ORD_12543,4
ORD_12544,5
ORD_12549,5
ORD_12551,4
ORD_12553,5
ORD_12554,4
ORD_12555,3
ORD_12556,5
ORD_12558,3
ORD_12559,4
ORD_12561,2
ORD_12563,5
ORD_12564,4
ORD_12565,3
ORD_12567,3
ORD_12568,3
ORD_12569,5
ORD_12570,4
ORD_12572,4
ORD_12573,5
ORD_12574,4
ORD_12579,4
ORD_12580,5
ORD_12581,3
ORD_12582,3
ORD_12583,5
ORD_12584,1
ORD_12585,5
ORD_12587,5
ORD_12588,5
ORD_12590,3
ORD_12591,2
ORD_12594,4
ORD_12595,5
ORD_12596,4
ORD_12597,4
ORD_12599,5
ORD_12600,5
ORD_12601,4
ORD_12602,5
ORD_12603,4
ORD_12604,3
ORD_12606,2
ORD_12608,3
ORD_12609,5
ORD_12611,3
ORD_12612,3
ORD_12616,5
ORD_12617,5
ORD_12619,4
ORD_12620,5
ORD_12625,4
ORD_12627,3
ORD_12628,4
ORD_12630,4
ORD_12631,5
ORD_12632,2
ORD_12634,1
ORD_12635,5
ORD_12636,2
ORD_12637,1
ORD_12639,5
ORD_12641,5
ORD_12642,3
ORD_12643,5
ORD_12644,3
ORD_12645,5
ORD_12646,5
ORD_12649,5
ORD_12650,3
ORD_12651,1
ORD_12652,2
ORD_12654,5
ORD_12655,3
ORD_12656,1
ORD_12657,3
ORD_12658,4
ORD_12660,1
ORD_12661,5
ORD_12662,4
ORD_12664,1
ORD_12665,3
ORD_12666,4
ORD_12667,5
ORD_12668,5
ORD_12670,2
ORD_12671,4
ORD_12672,1
ORD_12673,5
ORD_12675,5
ORD_12676,5
ORD_12677,5
ORD_12678,4
ORD_12679,5
ORD_12680,4
ORD_12681,4
ORD_12682,1
ORD_12684,3
ORD_12685,3
ORD_12686,5
ORD_12689,2
ORD_12690,5
ORD_12692,5
ORD_12694,5
ORD_12695,5
ORD_12697,4
ORD_12698,5
ORD_12702,3
ORD_12703,5
ORD_12704,3
ORD_12707,5
ORD_12712,4
ORD_12713,5
ORD_12714,1
ORD_12715,4
ORD_12716,4
ORD_12717,4
ORD_12718,4
ORD_12720,2
ORD_12721,2
ORD_12722,4
ORD_12723,1
ORD_12724,4
ORD_12726,4
ORD_12727,5
ORD_12728,5
ORD_12729,5
ORD_12731,4
ORD_12732,4
ORD_12734,5
ORD_12735,5
ORD_12736,5
ORD_12737,5
ORD_12741,2
ORD_12742,4
ORD_12743,3
ORD_12745,1
ORD_12747,5
ORD_12749,4
ORD_12750,5
ORD_12751,4
ORD_12754,5
ORD_12755,2
ORD_12756,4
ORD_12757,4
ORD_12758,4
ORD_12762,1
ORD_12763,4
ORD_12764,4
ORD_12765,4
ORD_12767,4
ORD_12768,2
ORD_12769,5
ORD_12770,5
ORD_12773,5
ORD_12774,5
ORD_12776,4
ORD_12778,3
ORD_12779,3
ORD_12781,4
ORD_12782,5
ORD_12783,5
ORD_12784,5
ORD_12786,2
ORD_12788,3
ORD_12789,4
ORD_12790,5
ORD_12791,2
ORD_12792,1
ORD_12793,5
ORD_12795,4
ORD_12796,3
ORD_12797,4
ORD_12799,5
ORD_12801,4
ORD_12802,3
ORD_12804,5
ORD_12805,4
ORD_12806,3
ORD_12807,5
ORD_12809,3
ORD_12811,3
ORD_12813,4
ORD_12814,4
ORD_12816,4
ORD_12817,5
ORD_12818,1
ORD_12819,3
ORD_12820,5
ORD_12824,4
ORD_12826,5
ORD_12827,4
ORD_12828,4
ORD_12829,5
ORD_12830,5
ORD_12832,3
ORD_12834,5
ORD_12835,5
ORD_12836,4
ORD_12837,5
ORD_12838,5
ORD_12840,4
ORD_12841,5
ORD_12842,2
ORD_12847,5
ORD_12848,1
ORD_12849,4
ORD_12850,3
ORD_12851,5
ORD_12852,3
ORD_12853,1
ORD_12855,5
ORD_12856,2
ORD_12857,3
ORD_12859,5
ORD_12860,2
ORD_12861,5
ORD_12864,3
ORD_12867,4
ORD_12868,5
ORD_12870,3
ORD_12872,2
ORD_12873,1
ORD_12875,4
ORD_12878,2
ORD_12879,4
ORD_12881,5
ORD_12885,5
ORD_12888,5
ORD_12889,5
ORD_12891,4
ORD_12892,1
ORD_12896,4
ORD_12897,5
ORD_12898,3
ORD_12899,4
ORD_12900,1
ORD_12901,5
ORD_12902,4
ORD_12903,3
ORD_12904,5
ORD_12905,5
ORD_12907,1
ORD_12909,4
ORD_12910,5
ORD_12913,5
ORD_12914,2
ORD_12915,4
ORD_12916,4
ORD_12917,4
ORD_12920,1
ORD_12921,5
ORD_12922,4
ORD_12923,4
ORD_12925,1
ORD_12926,4
ORD_12929,3
ORD_12931,5
ORD_12932,4
ORD_12933,4
ORD_12934,5
ORD_12935,5
ORD_12937,5
ORD_12938,3
ORD_12939,4
ORD_12941,4
ORD_12942,4
ORD_12943,5
ORD_12944,5
ORD_12946,2
ORD_12947,4
ORD_12948,5
ORD_12950,3
ORD_12951,1
ORD_12952,4
ORD_12955,3
ORD_12956,2
ORD_12961,5
ORD_12962,3
ORD_12964,5
ORD_12965,3
ORD_12966,5
ORD_12974,4
ORD_12975,5
ORD_12976,5
ORD_12977,2
ORD_12980,4
ORD_12981,5
ORD_12982,3
ORD_12983,4
ORD_12984,5
ORD_12985,3
ORD_12986,5
ORD_12989,5
ORD_12990,4
ORD_12991,5
ORD_12992,5
ORD_12993,4
ORD_12994,3
ORD_12996,1
ORD_12997,4
ORD_12998,3
ORD_12999,2
ORD_13002,3
ORD_13003,1
ORD_13006,5
ORD_13007,5
ORD_13008,4
ORD_13009,4
ORD_13010,4
ORD_13012,2
ORD_13014,5
ORD_13015,5
ORD_13016,2
ORD_13018,4
ORD_13020,4
ORD_13021,5
ORD_13023,4
ORD_13024,1
ORD_13025,4
ORD_13026,3
ORD_13029,5
ORD_13030,5
ORD_13031,5
ORD_13032,1
ORD_13034,4
ORD_13035,4
ORD_13036,5
ORD_13037,3
ORD_13039,5
ORD_13041,5
ORD_13043,5
ORD_13044,4
ORD_13045,5
ORD_13046,5
ORD_13047,5
ORD_13049,5
ORD_13051,1
ORD_13053,5
ORD_13054,4
ORD_13055,5
ORD_13057,4
ORD_13058,1
ORD_13059,5
ORD_13060,5
ORD_13061,2
ORD_13062,2
ORD_13063,5
ORD_13065,5
ORD_13066,3
ORD_13071,5
ORD_13072,4
ORD_13073,5
ORD_13074,3
ORD_13077,5
ORD_13078,3
ORD_13079,3
ORD_13080,5
ORD_13081,5
ORD_13082,5
ORD_13083,4
ORD_13084,2
ORD_13085,4
ORD_13086,3
ORD_13087,5
ORD_13089,4
ORD_13092,5
ORD_13094,4
ORD_13095,2
ORD_13096,5
ORD_13097,2
ORD_13098,4
ORD_13099,1
ORD_13100,5
ORD_13104,2
ORD_13105,5
ORD_13107,4
ORD_13108,5
ORD_13109,5
ORD_13110,4
ORD_13111,4
ORD_13112,5
ORD_13113,5
ORD_13114,4
ORD_13116,3
ORD_13118,3
ORD_13119,4
ORD_13120,3
ORD_13121,4
ORD_13123,1
ORD_13124,2
ORD_13125,4
ORD_13126,5
ORD_13127,3
ORD_13128,5
ORD_13130,2
ORD_13131,5
ORD_13133,4
ORD_13136,5
ORD_13137,4
ORD_13138,2
ORD_13139,4
ORD_13141,5
ORD_13142,5
ORD_13143,3
ORD_13144,3
ORD_13145,5
ORD_13146,5
ORD_13147,4
ORD_13148,3
ORD_13150,4
ORD_13151,4
ORD_13153,4
ORD_13154,4
ORD_13155,3
ORD_13156,5
ORD_13158,4
ORD_13159,1
ORD_13162,5
ORD_13163,5
ORD_13165,5
ORD_13167,1
ORD_13168,5
ORD_13172,4
ORD_13174,5
ORD_13175,5
ORD_13176,5
ORD_13177,5
ORD_13178,4
ORD_13183,2
ORD_13185,5
ORD_13188,1
ORD_13189,5
ORD_13190,1
ORD_13194,4
ORD_13196,5
ORD_13199,5
ORD_13200,4
ORD_13201,3
ORD_13202,1
ORD_13203,3
ORD_13205,4
ORD_13206,5
ORD_13209,5
ORD_13210,4
ORD_13211,5
ORD_13212,3
ORD_13215,5
ORD_13216,5
ORD_13217,4
ORD_13218,5
ORD_13219,4
ORD_13220,4
ORD_13221,4
ORD_13222,3
ORD_13225,5
ORD_13227,4
ORD_13229,2
ORD_13230,3
ORD_13231,1
ORD_13234,4
ORD_13235,5
ORD_13238,3
ORD_13239,5
ORD_13240,4
ORD_13242,4
ORD_13244,5
ORD_13245,4
ORD_13246,5
ORD_13248,4
ORD_13249,3
ORD_13250,2
ORD_13251,3
ORD_13252,4
ORD_13253,2
ORD_13254,3
ORD_13255,4
ORD_13258,5
ORD_13262,5
ORD_13263,4
ORD_13264,5
ORD_13266,5
ORD_13267,5
ORD_13268,5
ORD_13270,3
ORD_13271,5
ORD_13272,4
ORD_13273,2
ORD_13275,4
ORD_13276,5
ORD_13277,3
ORD_13279,4
ORD_13281,5
ORD_13285,3
ORD_13287,3
ORD_13289,4
ORD_13291,4
ORD_13292,5
ORD_13293,2
ORD_13295,5
ORD_13296,1
ORD_13297,4
ORD_13298,3
ORD_13300,5
ORD_13302,3
ORD_13305,5
ORD_13306,4
ORD_13307,5
ORD_13310,3
ORD_13312,2
ORD_13313,3
ORD_13314,5
ORD_13315,5
ORD_13317,5
ORD_13319,4
ORD_13321,4
ORD_13322,4
ORD_13323,5
ORD_13326,3
ORD_13328,3
ORD_13329,1
ORD_13333,1
ORD_13336,5
ORD_13339,4
ORD_13340,1
ORD_13341,5
ORD_13342,4
ORD_13344,5
ORD_13345,5
ORD_13346,4
ORD_13348,4
ORD_13350,4
ORD_13352,5
ORD_13353,5
ORD_13354,5
ORD_13355,1
ORD_13357,5
ORD_13358,4
ORD_13359,4
ORD_13360,4
ORD_13361,5
ORD_13362,5
ORD_13364,5
ORD_13365,2
ORD_13366,3
ORD_13367,5
ORD_13369,3
ORD_13371,5
ORD_13372,5
ORD_13374,4
ORD_13375,4
ORD_13376,4
ORD_13377,5
ORD_13379,3
ORD_13380,3
ORD_13382,4
ORD_13383,4
ORD_13384,2
ORD_13385,5
ORD_13386,5
ORD_13390,3
ORD_13394,4
ORD_13396,3
ORD_13397,5
ORD_13398,2
ORD_13399,5
ORD_13401,4
ORD_13402,2
ORD_13403,5
ORD_13406,5
ORD_13407,2
ORD_13409,2
ORD_13411,5
ORD_13413,5
ORD_13416,4
ORD_13417,5
ORD_13418,4
ORD_13419,3
ORD_13420,1
ORD_13421,1
ORD_13425,5
ORD_13426,4
ORD_13427,4
ORD_13428,3
ORD_13429,5
ORD_13431,5
ORD_13432,5
ORD_13433,3
ORD_13434,5
ORD_13438,2
ORD_13439,3
ORD_13440,4
ORD_13444,1
ORD_13445,4
ORD_13446,5
ORD_13447,4
ORD_13448,5
ORD_13449,4
ORD_13451,3
ORD_13452,4
ORD_13454,4
ORD_13458,5
ORD_13459,5
ORD_13461,4
ORD_13462,5
ORD_13464,5
ORD_13465,5
ORD_13467,3
ORD_13469,5
ORD_13470,5
ORD_13472,3
ORD_13474,1
ORD_13475,5
ORD_13477,5
ORD_13480,4
ORD_13481,5
ORD_13483,5
ORD_13487,5
ORD_13493,3
ORD_13494,3
ORD_13496,5
ORD_13497,4
ORD_13499,3
ORD_13500,4
ORD_13501,5
ORD_13502,2
ORD_13503,4
ORD_13504,3
ORD_13507,2
ORD_13508,2
ORD_13509,1
ORD_13510,5
ORD_13511,5
ORD_13512,4
ORD_13513,4
ORD_13514,1
ORD_13515,5
ORD_13517,1
ORD_13519,5
ORD_13521,5
ORD_13522,3
ORD_13523,3
ORD_13525,3
ORD_13526,5
ORD_13530,5
ORD_13531,5
ORD_13532,4
ORD_13533,3
ORD_13535,3
ORD_13536,5
ORD_13537,5
ORD_13538,4
ORD_13539,5
ORD_13544,3
ORD_13546,4
ORD_13549,5
ORD_13551,3
ORD_13552,3
ORD_13553,1
ORD_13555,4
ORD_13556,3
ORD_13558,5
ORD_13559,1
ORD_13560,3
ORD_13561,5
ORD_13562,3
ORD_13563,5
ORD_13564,5
ORD_13565,5
ORD_13566,5
ORD_13567,5
ORD_13568,4
ORD_13569,5
ORD_13570,4
ORD_13571,5
ORD_13573,4
ORD_13574,5
ORD_13575,5
ORD_13578,2
ORD_13579,5
ORD_13580,2
ORD_13582,4
ORD_13583,4
ORD_13585,4
ORD_13586,1
ORD_13589,4
ORD_13592,5
ORD_13593,3
ORD_13595,5
ORD_13596,3
ORD_13597,4
ORD_13599,3
ORD_13601,3
ORD_13603,5
ORD_13604,5
ORD_13605,3
ORD_13606,5
ORD_13608,5
ORD_13610,1
ORD_13615,5
ORD_13616,5
ORD_13618,3
ORD_13620,5
ORD_13621,1
ORD_13622,3
ORD_13623,3
ORD_13624,4
ORD_13628,5
ORD_13629,5
ORD_13630,2
ORD_13633,3
ORD_13634,4
ORD_13636,3
ORD_13637,4
ORD_13638,3
ORD_13639,4
ORD_13640,4
ORD_13641,4
ORD_13642,4
ORD_13644,5
ORD_13647,1
ORD_13648,5
ORD_13649,1
ORD_13650,3
ORD_13653,5
ORD_13654,5
ORD_13657,3
ORD_13658,3
ORD_13659,5
ORD_13660,3
ORD_13661,5
ORD_13664,4
ORD_13665,5
ORD_13666,1
ORD_13668,5
ORD_13669,5
ORD_13671,4
ORD_13673,5
ORD_13674,5
ORD_13676,4
ORD_13677,3
ORD_13678,2
ORD_13680,5
ORD_13681,4
ORD_13682,5
ORD_13684,5
ORD_13685,2
ORD_13686,5
ORD_13689,4
ORD_13690,4
ORD_13699,4
ORD_13702,4
ORD_13705,5
ORD_13708,5
ORD_13709,2
ORD_13710,4
ORD_13711,5
ORD_13712,3
ORD_13715,5
ORD_13717,5
ORD_13718,5
ORD_13719,5
ORD_13720,5
ORD_13721,4
ORD_13723,4
ORD_13725,4
ORD_13727,3
ORD_13730,3
ORD_13732,5
ORD_13734,3
ORD_13735,5
ORD_13736,3
ORD_13739,5
ORD_13741,4
ORD_13742,4
ORD_13743,3
ORD_13746,5
ORD_13748,1
ORD_13750,5
ORD_13751,2
ORD_13752,4
ORD_13753,3
ORD_13754,5
ORD_13755,5
ORD_13756,3
ORD_13757,5
ORD_13759,2
ORD_13760,4
ORD_13761,3
ORD_13762,5
ORD_13763,1
ORD_13766,2
ORD_13768,5
ORD_13769,5
ORD_13772,3
ORD_13774,3
ORD_13775,4
ORD_13776,3
ORD_13777,4
ORD_13779,5
ORD_13780,2
ORD_13781,4
ORD_13783,4
ORD_13785,4
ORD_13788,3
ORD_13789,5
ORD_13790,3
ORD_13792,4
ORD_13793,4
ORD_13795,5
ORD_13797,4
ORD_13798,5
ORD_13801,4
ORD_13802,5
ORD_13805,4
ORD_13806,4
ORD_13809,5
ORD_13810,2
ORD_13811,5
ORD_13812,4
ORD_13813,3
ORD_13817,5
ORD_13818,3
ORD_13819,5
ORD_13821,2
ORD_13822,5
ORD_13823,1
ORD_13824,5
ORD_13827,5
ORD_13828,4
ORD_13829,5
ORD_13830,4
ORD_13831,4
ORD_13833,5
ORD_13835,5
ORD_13837,4
ORD_13838,5
ORD_13839,5
ORD_13841,5
ORD_13844,5
ORD_13845,3
ORD_13846,5
ORD_13849,5
ORD_13850,4
ORD_13852,3
ORD_13853,1
ORD_13856,5
ORD_13857,5
ORD_13860,4
ORD_13861,5
ORD_13864,1
ORD_13865,5
ORD_13866,5
ORD_13869,5
ORD_13870,3
ORD_13871,5
ORD_13873,4
ORD_13874,5
ORD_13875,1
ORD_13876,3
ORD_13878,4
ORD_13879,3
ORD_13880,4
ORD_13881,3
ORD_13882,5
ORD_13883,4
ORD_13885,4
ORD_13886,5
ORD_13888,5
ORD_13890,4
ORD_13892,5
ORD_13893,3
ORD_13894,1
ORD_13896,5
ORD_13897,3
ORD_13899,5
ORD_13900,2
ORD_13901,4
ORD_13904,3
ORD_13908,3
ORD_13909,4
ORD_13910,5
ORD_13912,1
ORD_13913,5
ORD_13918,4
ORD_13920,5
ORD_13921,1
ORD_13922,5
ORD_13924,5
ORD_13925,3
ORD_13927,3
ORD_13930,3
ORD_13932,4
ORD_13934,5
ORD_13935,5
ORD_13937,5
ORD_13938,4
ORD_13939,5
ORD_13940,4
ORD_13942,4
ORD_13943,4
ORD_13944,5
ORD_13945,4
ORD_13946,4
ORD_13949,3
ORD_13950,3
ORD_13951,4
ORD_13953,4
ORD_13954,1
ORD_13955,5
ORD_13960,3
ORD_13963,4
ORD_13968,4
ORD_13969,2
ORD_13970,4
ORD_13971,3
ORD_13975,4
ORD_13976,3
ORD_13977,3
ORD_13978,5
ORD_13979,5
ORD_13981,4
ORD_13982,5
ORD_13983,1
ORD_13984,3
ORD_13986,3
ORD_13987,5
ORD_13988,2
ORD_13989,4
ORD_13990,1
ORD_13991,3
ORD_13992,4
ORD_13994,5
ORD_13995,3
ORD_13997,5
ORD_13998,5
ORD_13999,2
ORD_14000,3
ORD_14001,3
ORD_14002,4
ORD_14003,5
ORD_14004,4
ORD_14005,1
ORD_14006,5
ORD_14007,5
ORD_14009,5
ORD_14010,5
ORD_14011,5
ORD_14014,4
ORD_14017,4
ORD_14018,4
ORD_14019,3
ORD_14020,5
ORD_14022,4
ORD_14023,1
ORD_14024,5
ORD_14027,5
ORD_14029,5
ORD_14030,2
ORD_14031,5
ORD_14034,5
ORD_14035,4
ORD_14036,4
ORD_14039,4
ORD_14041,4
ORD_14042,5
ORD_14043,5
ORD_14044,4
ORD_14046,5
ORD_14047,3
ORD_14048,2
ORD_14051,3
ORD_14052,4
ORD_14053,5
ORD_14054,3
ORD_14056,4
ORD_14057,1
ORD_14058,5
ORD_14060,4
ORD_14061,4
ORD_14062,4
ORD_14064,3
ORD_14065,3
ORD_14066,4
ORD_14067,3
ORD_14069,1
ORD_14071,3
ORD_14072,5
ORD_14073,1
ORD_14074,4
ORD_14077,5
ORD_14078,1
ORD_14079,5
ORD_14080,3
ORD_14081,5
ORD_14082,5
ORD_14083,4
ORD_14084,5
ORD_14085,2
ORD_14087,4
ORD_14091,2
ORD_14092,4
ORD_14093,5
ORD_14094,3
ORD_14095,3
ORD_14096,5
ORD_14097,3
ORD_14098,5
ORD_14100,3
ORD_14101,4
ORD_14102,5
ORD_14103,4
ORD_14105,3
ORD_14108,5
ORD_14109,5
ORD_14110,2
ORD_14111,1
ORD_14112,2
ORD_14113,3
ORD_14115,3
ORD_14116,4
ORD_14119,5
ORD_14120,5
ORD_14121,1
ORD_14125,1
ORD_14128,2
ORD_14129,5
ORD_14131,5
ORD_14132,5
ORD_14133,4
ORD_14134,4
ORD_14135,5
ORD_14136,5
ORD_14137,2
ORD_14138,5
ORD_14139,3
ORD_14140,3
ORD_14141,3
ORD_14142,5
ORD_14144,4
ORD_14148,3
ORD_14150,1
ORD_14153,3
ORD_14155,2
ORD_14156,4
ORD_14157,4
ORD_14158,4
ORD_14159,3
ORD_14160,4
ORD_14161,3
ORD_14162,4
ORD_14163,3
ORD_14166,3
ORD_14167,5
ORD_14168,2
ORD_14172,5
ORD_14173,5
ORD_14176,5
ORD_14177,3
ORD_14178,5
ORD_14179,5
ORD_14183,5
ORD_14188,5
ORD_14189,5
ORD_14190,3
ORD_14191,5
ORD_14194,3
ORD_14196,5
ORD_14197,4
ORD_14198,5
ORD_14199,2
ORD_14200,1
ORD_14202,5
ORD_14205,5
ORD_14207,5
ORD_14209,5
ORD_14210,5
ORD_14211,4
ORD_14213,4
ORD_14217,1
ORD_14218,3
ORD_14219,3
ORD_14220,4
ORD_14221,1
ORD_14222,4
ORD_14223,5
ORD_14224,3
ORD_14225,4
ORD_14226,5
ORD_14227,4
ORD_14229,4
ORD_14230,5
ORD_14232,1
ORD_14233,1
ORD_14234,5
ORD_14237,4
ORD_14239,4
ORD_14240,5
ORD_14241,4
ORD_14242,4
ORD_14244,5
ORD_14245,4
ORD_14246,4
ORD_14247,5
ORD_14248,4
ORD_14249,2
ORD_14250,5
ORD_14252,4
ORD_14255,5
ORD_14256,5
ORD_14259,4
ORD_14260,5
ORD_14261,3
ORD_14263,5
ORD_14265,5
ORD_14266,1
ORD_14267,1
ORD_14269,2
ORD_14270,4
ORD_14272,3
ORD_14273,3
ORD_14277,3
ORD_14278,2
ORD_14279,5
ORD_14281,4
ORD_14284,5
ORD_14285,3
ORD_14286,5
ORD_14290,5
ORD_14292,5
ORD_14293,2
ORD_14294,1
ORD_14296,1
ORD_14298,2
ORD_14299,4
ORD_14300,5
ORD_14301,4
ORD_14304,2
ORD_14305,4
ORD_14306,1
ORD_14310,1
ORD_14316,2
ORD_14318,5
ORD_14319,5
ORD_14321,2
ORD_14323,3
ORD_14326,5
ORD_14329,5
ORD_14331,5
ORD_14332,4
ORD_14333,3
ORD_14334,5
ORD_14335,4
ORD_14336,2
ORD_14337,3
ORD_14338,4
ORD_14339,5
ORD_14341,4
ORD_14342,5
ORD_14343,3
ORD_14345,5
ORD_14346,1
ORD_14347,5
ORD_14349,5
ORD_14350,4
ORD_14351,4
ORD_14353,4
ORD_14354,5
ORD_14355,4
ORD_14356,5
ORD_14357,3
ORD_14358,5
ORD_14362,5
ORD_14363,2
ORD_14364,2
ORD_14365,4
ORD_14366,3
ORD_14367,5
ORD_14368,4
ORD_14369,5
ORD_14370,3
ORD_14373,3
ORD_14374,5
ORD_14375,4
ORD_14376,3
ORD_14379,4
ORD_14381,5
ORD_14386,3
ORD_14388,4
ORD_14389,5
ORD_14390,3
ORD_14392,1
ORD_14393,5
ORD_14394,4
ORD_14397,3
ORD_14399,4
ORD_14400,5
ORD_14401,4
ORD_14402,3
ORD_14404,4
ORD_14405,5
ORD_14406,2
ORD_14409,1
ORD_14410,4
ORD_14412,4
ORD_14415,5
ORD_14416,4
ORD_14417,5
ORD_14418,1
ORD_14419,4
ORD_14420,3
ORD_14421,3
ORD_14422,1
ORD_14423,1
ORD_14425,4
ORD_14427,4
ORD_14429,5
ORD_14430,1
ORD_14432,5
ORD_14434,2
ORD_14435,2
ORD_14437,5
ORD_14439,5
ORD_14440,5
ORD_14442,4
ORD_14443,4
ORD_14445,4
ORD_14446,3
ORD_14447,4
ORD_14448,4
ORD_14450,4
ORD_14451,4
ORD_14452,1
ORD_14455,3
ORD_14456,4
ORD_14457,2
ORD_14458,4
ORD_14460,2
ORD_14461,5
ORD_14462,4
ORD_14463,2
ORD_14464,3
ORD_14466,3
ORD_14468,5
ORD_14469,3
ORD_14471,5
ORD_14474,5
ORD_14476,4
ORD_14477,5
ORD_14478,3
ORD_14481,2
ORD_14482,3
ORD_14484,4
ORD_14485,2
ORD_14487,1
ORD_14488,4
ORD_14489,4
ORD_14490,1
ORD_14492,5
ORD_14494,5
ORD_14495,3
ORD_14496,4
ORD_14497,4
ORD_14498,4
ORD_14500,4
ORD_14501,1
ORD_14503,4
ORD_14504,3
ORD_14505,5
ORD_14506,5
ORD_14507,4
ORD_14508,4
ORD_14509,4
ORD_14511,1
ORD_14512,5
ORD_14513,5
ORD_14519,5
ORD_14520,3
ORD_14522,5
ORD_14523,1
ORD_14524,2
ORD_14525,2
ORD_14526,3
ORD_14527,1
ORD_14530,5
ORD_14531,4
ORD_14532,4
ORD_14533,5
ORD_14536,1
ORD_14537,3
ORD_14538,3
ORD_14540,5
ORD_14541,5
ORD_14543,4
ORD_14549,2
ORD_14550,5
ORD_14551,2
ORD_14553,5
ORD_14554,5
ORD_14555,5
ORD_14556,4
ORD_14558,5
ORD_14559,4
ORD_14560,4
ORD_14562,2
ORD_14564,5
ORD_14565,5
ORD_14566,5
ORD_14569,2
ORD_14570,1
ORD_14572,5
ORD_14573,4
ORD_14575,2
ORD_14576,4
ORD_14578,5
ORD_14580,5
ORD_14581,3
ORD_14583,5
ORD_14585,4
ORD_14587,5
ORD_14588,4
ORD_14589,4
ORD_14590,5
ORD_14591,5
ORD_14593,5
ORD_14594,5
ORD_14595,5
ORD_14596,5
ORD_14597,3
ORD_14600,5
ORD_14601,5
ORD_14604,4
ORD_14606,5
ORD_14607,5
ORD_14609,4
ORD_14610,4
ORD_14612,4
ORD_14613,5
ORD_14616,3
ORD_14618,3
ORD_14619,4
ORD_14621,5
ORD_14622,1
ORD_14623,4
ORD_14629,5
ORD_14630,3
ORD_14631,4
ORD_14632,5
ORD_14633,4
ORD_14637,5
ORD_14639,3
ORD_14640,3
ORD_14644,2
ORD_14645,4
ORD_14646,5
ORD_14647,5
ORD_14648,2
ORD_14651,5
ORD_14652,5
ORD_14653,5
ORD_14656,2
ORD_14658,4
ORD_14659,5
ORD_14661,5
ORD_14665,4
ORD_14666,2
ORD_14667,3
ORD_14668,5
ORD_14669,4
ORD_14670,2
ORD_14671,4
ORD_14672,2
ORD_14674,3
ORD_14676,1
ORD_14680,5
ORD_14681,1
ORD_14683,4
ORD_14684,4
ORD_14685,5
ORD_14686,1
ORD_14687,5
ORD_14689,5
ORD_14690,3
ORD_14691,4
ORD_14692,4
ORD_14694,2
ORD_14696,5
ORD_14697,1
ORD_14698,1
ORD_14699,5
ORD_14700,3
ORD_14703,3
ORD_14704,5
ORD_14706,4
ORD_14708,3
ORD_14709,4
ORD_14710,3
ORD_14711,1
ORD_14712,4
ORD_14713,1
ORD_14718,4
ORD_14719,5
ORD_14721,3
ORD_14722,3
ORD_14724,5
ORD_14725,3
ORD_14726,3
ORD_14727,5
ORD_14728,4
ORD_14729,5
ORD_14730,3
ORD_14731,3
ORD_14732,1
ORD_14733,3
ORD_14734,3
ORD_14738,2
ORD_14739,4
ORD_14741,5
ORD_14742,2
ORD_14744,4
ORD_14745,5
ORD_14746,5
ORD_14747,4
ORD_14748,2
ORD_14751,3
ORD_14752,3
ORD_14753,3
ORD_14755,3
ORD_14756,2
ORD_14757,3
ORD_14758,3
ORD_14760,3
ORD_14761,1
ORD_14762,4
ORD_14763,5
ORD_14766,2
ORD_14767,3
ORD_14770,4
ORD_14772,5
ORD_14774,1
ORD_14775,5
ORD_14777,4
ORD_14778,3
ORD_14780,5
ORD_14781,4
ORD_14782,5
ORD_14783,1
ORD_14784,3
ORD_14785,2
ORD_14786,1
ORD_14788,4
ORD_14790,3
ORD_14793,5
ORD_14795,4
ORD_14797,2
ORD_14799,5
ORD_14800,4
ORD_14801,4
ORD_14802,5
ORD_14805,5
ORD_14806,5
ORD_14807,5
ORD_14808,4
ORD_14809,2
ORD_14810,2
ORD_14812,5
ORD_14813,4
