order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date,is_good_experience,is_high_value
ORD_05471,U_04665,3351,30,2024-01-29,26.0,4.0,Delhi,2024-01-29,True,True
ORD_05483,U_04515,815,30,2024-01-02,13.0,5.0,Mumbai,2023-11-29,True,True
ORD_05499,U_04286,4937,30,2024-01-20,25.0,5.0,Gurgaon,2023-12-29,True,True
ORD_05505,U_03121,2001,30,2024-01-11,23.0,5.0,Bangalore,2023-12-16,True,True
ORD_05511,U_00444,2253,30,2024-01-06,20.0,5.0,Bangalore,2023-11-12,True,True
ORD_05520,U_03340,2587,30,2024-01-09,20.0,5.0,Bangalore,2023-12-09,True,True
ORD_05526,U_03748,4302,30,2024-01-11,18.0,5.0,Delhi,2023-11-28,True,True
ORD_05532,U_03167,496,45,2024-01-24,27.0,4.0,Gurgaon,2023-12-13,True,True
ORD_05538,U_00780,2516,30,2024-01-28,18.0,5.0,Chennai,2024-01-02,True,True
ORD_05539,U_02493,2599,30,2024-01-07,18.0,4.0,Bangalore,2023-11-02,True,True
ORD_05546,U_02460,2547,30,2024-01-12,22.0,5.0,Chennai,2024-01-17,True,True
ORD_05549,U_01751,2547,30,2024-01-03,16.0,5.0,Mumbai,2023-12-11,True,True
ORD_05553,U_01032,626,60,2024-01-14,33.0,5.0,Hyderabad,2023-11-14,True,True
ORD_05554,U_02918,4498,30,2024-01-22,27.0,5.0,Hyderabad,2024-01-15,True,True
ORD_05563,U_04158,3430,30,2024-01-20,15.0,4.0,Delhi,2023-12-11,True,True
ORD_05566,U_00905,3741,30,2024-01-21,24.0,5.0,Gurgaon,2023-12-18,True,True
ORD_05569,U_03778,1411,45,2024-01-15,28.0,5.0,Chennai,2023-11-24,True,True
ORD_05573,U_00223,1611,60,2024-01-28,34.0,5.0,Mumbai,2023-11-18,True,True
ORD_05574,U_03703,1741,45,2024-01-01,22.0,5.0,Chennai,2024-01-27,True,True
ORD_05583,U_02739,4307,30,2024-01-01,27.0,5.0,Mumbai,2024-01-16,True,True
ORD_05592,U_02170,3457,30,2024-01-13,15.0,4.0,Delhi,2023-12-22,True,True
ORD_05594,U_03891,1222,60,2024-01-10,27.0,4.0,Gurgaon,2024-01-17,True,True
ORD_05609,U_00881,1403,30,2024-01-14,10.0,5.0,Delhi,2023-12-22,True,True
ORD_05611,U_02396,869,60,2024-01-15,50.0,4.0,Gurgaon,2023-12-27,True,True
ORD_05622,U_01048,1144,30,2024-01-18,15.0,4.0,Bangalore,2023-11-05,True,True
ORD_05626,U_04962,1649,60,2024-01-31,24.0,5.0,Gurgaon,2024-01-19,True,True
ORD_05628,U_02899,2640,30,2024-01-24,19.0,5.0,Chennai,2023-12-02,True,True
ORD_05630,U_04313,2708,30,2024-01-06,27.0,5.0,Delhi,2023-11-19,True,True
ORD_05635,U_03359,3984,30,2024-01-23,23.0,5.0,Gurgaon,2024-01-23,True,True
ORD_05649,U_04223,364,45,2024-01-11,42.0,4.0,Gurgaon,2023-11-14,True,True
ORD_05652,U_03629,4974,30,2024-01-23,21.0,5.0,Gurgaon,2024-01-25,True,True
ORD_05655,U_01428,1530,60,2024-01-16,44.0,5.0,Mumbai,2024-01-05,True,True
ORD_05673,U_04856,592,60,2024-01-04,43.0,4.0,Hyderabad,2023-12-14,True,True
ORD_05674,U_03177,3556,30,2024-01-10,18.0,5.0,Delhi,2024-01-02,True,True
ORD_05678,U_00400,2438,30,2024-01-27,25.0,5.0,Gurgaon,2023-12-23,True,True
ORD_05679,U_00361,233,45,2024-01-16,18.0,5.0,Gurgaon,2023-11-08,True,True
ORD_05682,U_02488,2565,30,2024-01-15,26.0,4.0,Delhi,2024-01-07,True,True
ORD_05684,U_00492,3447,30,2024-01-25,22.0,4.0,Gurgaon,2024-01-02,True,True
ORD_05689,U_01451,4381,30,2024-01-19,23.0,5.0,Delhi,2024-01-03,True,True
ORD_05691,U_02852,3797,30,2024-01-19,27.0,4.0,Mumbai,2023-12-29,True,True
ORD_05695,U_02986,2616,30,2024-01-27,18.0,5.0,Delhi,2023-12-07,True,True
ORD_05699,U_04682,3494,30,2024-01-25,21.0,5.0,Mumbai,2024-01-23,True,True
ORD_05703,U_01765,2860,30,2024-01-29,15.0,5.0,Gurgaon,2024-01-29,True,True
ORD_05723,U_02255,2923,30,2024-01-30,16.0,4.0,Bangalore,2023-12-24,True,True
ORD_05725,U_03595,626,30,2024-01-22,23.0,4.0,Chennai,2023-12-23,True,True
ORD_05727,U_03302,4242,30,2024-01-27,22.0,5.0,Gurgaon,2024-01-18,True,True
ORD_05731,U_01771,3617,30,2024-01-29,19.0,4.0,Bangalore,2023-12-13,True,True
ORD_05734,U_01565,4331,30,2024-01-14,20.0,5.0,Chennai,2023-12-14,True,True
ORD_05736,U_03006,3985,30,2024-01-08,26.0,5.0,Mumbai,2023-11-19,True,True
ORD_05739,U_04944,1759,45,2024-01-28,11.0,5.0,Chennai,2023-12-22,True,True
ORD_05745,U_03706,589,45,2024-01-10,18.0,4.0,Gurgaon,2024-01-24,True,True
ORD_05746,U_04807,927,45,2024-01-08,14.0,5.0,Delhi,2024-01-18,True,True
ORD_05748,U_01221,4645,30,2024-01-25,19.0,5.0,Bangalore,2023-11-29,True,True
ORD_05754,U_03464,539,45,2024-01-21,36.0,4.0,Mumbai,2023-11-12,True,True
ORD_05758,U_03606,3851,30,2024-01-30,15.0,5.0,Bangalore,2023-11-22,True,True
ORD_05764,U_03806,837,30,2024-01-31,12.0,4.0,Mumbai,2024-01-29,True,True
ORD_05768,U_04506,2505,30,2024-01-19,18.0,4.0,Delhi,2024-01-29,True,True
ORD_05785,U_02557,652,30,2024-01-27,27.0,5.0,Delhi,2024-01-15,True,True
ORD_05786,U_01097,4108,30,2024-01-25,21.0,4.0,Chennai,2023-12-24,True,True
ORD_05789,U_03613,491,45,2024-01-23,16.0,5.0,Mumbai,2023-12-17,True,True
ORD_05792,U_04676,3146,30,2024-01-14,16.0,5.0,Mumbai,2024-01-27,True,True
ORD_05806,U_02346,1234,60,2024-01-02,30.0,5.0,Gurgaon,2024-01-16,True,True
ORD_05807,U_02519,4251,30,2024-01-17,21.0,5.0,Chennai,2023-11-27,True,True
ORD_05813,U_04580,1053,45,2024-01-24,18.0,4.0,Chennai,2024-01-19,True,True
ORD_05817,U_01639,992,30,2024-01-23,29.0,4.0,Bangalore,2024-01-12,True,True
ORD_05822,U_00259,832,60,2024-01-28,36.0,4.0,Chennai,2023-11-17,True,True
ORD_05826,U_00562,4343,30,2024-01-20,17.0,4.0,Hyderabad,2024-01-20,True,True
ORD_05831,U_03678,3494,30,2024-01-13,16.0,5.0,Mumbai,2023-12-21,True,True
ORD_05840,U_01061,4333,30,2024-01-20,20.0,5.0,Mumbai,2023-11-01,True,True
ORD_05844,U_03480,3787,30,2024-01-26,24.0,5.0,Bangalore,2024-01-10,True,True
ORD_05847,U_03836,2950,30,2024-01-24,21.0,5.0,Bangalore,2023-11-17,True,True
ORD_05850,U_01193,1374,60,2024-01-04,25.0,4.0,Chennai,2023-11-19,True,True
ORD_05857,U_04717,1769,30,2024-01-11,16.0,4.0,Delhi,2023-11-09,True,True
ORD_05862,U_01536,2739,30,2024-01-05,19.0,5.0,Gurgaon,2023-11-20,True,True
ORD_05865,U_00596,490,60,2024-01-02,43.0,5.0,Chennai,2023-12-13,True,True
ORD_05866,U_02255,2623,30,2024-01-07,16.0,5.0,Bangalore,2023-12-24,True,True
ORD_05879,U_04896,127,45,2024-01-17,26.0,5.0,Hyderabad,2023-11-09,True,True
ORD_05888,U_04753,1447,45,2024-01-07,44.0,4.0,Mumbai,2023-11-17,True,True
ORD_05891,U_02470,789,45,2024-01-22,31.0,5.0,Mumbai,2024-01-27,True,True
ORD_05903,U_02072,4776,30,2024-01-16,19.0,4.0,Bangalore,2024-01-16,True,True
ORD_05905,U_00468,1351,30,2024-01-14,16.0,4.0,Mumbai,2024-01-12,True,True
ORD_05909,U_02072,4457,30,2024-01-20,16.0,5.0,Bangalore,2024-01-16,True,True
ORD_05910,U_03431,2816,30,2024-01-28,20.0,5.0,Mumbai,2023-12-06,True,True
ORD_05911,U_01291,1323,60,2024-01-26,57.0,5.0,Gurgaon,2023-12-07,True,True
ORD_05913,U_01118,3095,30,2024-01-05,16.0,4.0,Mumbai,2023-12-11,True,True
ORD_05917,U_04286,3942,30,2024-01-30,27.0,5.0,Gurgaon,2023-12-29,True,True
ORD_05922,U_01131,1447,60,2024-01-02,53.0,4.0,Mumbai,2024-01-14,True,True
ORD_05923,U_01298,3402,30,2024-01-03,19.0,5.0,Chennai,2023-12-18,True,True
ORD_05928,U_03239,4349,30,2024-01-12,24.0,4.0,Bangalore,2024-01-29,True,True
ORD_05939,U_01589,3292,30,2024-01-02,23.0,5.0,Mumbai,2023-11-16,True,True
ORD_05956,U_02493,4084,30,2024-01-03,27.0,5.0,Bangalore,2023-11-02,True,True
ORD_05959,U_03967,685,60,2024-01-14,39.0,5.0,Delhi,2024-01-13,True,True
ORD_05964,U_00604,1762,45,2024-01-14,27.0,5.0,Delhi,2023-12-16,True,True
ORD_05974,U_01230,4248,30,2024-01-28,23.0,5.0,Bangalore,2023-12-27,True,True
ORD_05975,U_02835,3427,30,2024-01-11,18.0,4.0,Delhi,2024-01-01,True,True
ORD_05978,U_04932,3810,30,2024-01-13,26.0,5.0,Delhi,2024-01-10,True,True
ORD_05983,U_02323,1397,60,2024-01-27,42.0,5.0,Mumbai,2023-12-04,True,True
ORD_05984,U_02380,881,45,2024-01-06,30.0,5.0,Hyderabad,2023-12-26,True,True
ORD_05987,U_00852,1468,60,2024-01-16,19.0,5.0,Delhi,2023-11-02,True,True
ORD_05990,U_01916,3752,30,2024-01-09,26.0,5.0,Mumbai,2023-11-14,True,True
ORD_05993,U_00768,1469,30,2024-01-18,21.0,5.0,Hyderabad,2023-11-28,True,True
ORD_06001,U_03963,4403,30,2024-01-06,25.0,5.0,Chennai,2024-01-02,True,True
ORD_06004,U_01981,4062,30,2024-01-24,25.0,5.0,Chennai,2023-12-06,True,True
ORD_06007,U_04217,2137,30,2024-01-08,25.0,5.0,Chennai,2024-01-14,True,True
ORD_06014,U_02801,173,60,2024-01-31,57.0,5.0,Chennai,2023-11-02,True,True
ORD_06019,U_00543,2599,30,2024-01-29,26.0,4.0,Chennai,2024-01-20,True,True
ORD_06023,U_02705,2484,30,2024-01-15,16.0,4.0,Chennai,2024-01-23,True,True
ORD_06032,U_00169,961,45,2024-01-20,30.0,4.0,Bangalore,2023-12-21,True,True
ORD_06035,U_02435,3621,30,2024-01-10,18.0,5.0,Gurgaon,2023-12-03,True,True
ORD_06044,U_00302,1521,45,2024-01-13,35.0,4.0,Bangalore,2023-11-30,True,True
ORD_06046,U_02540,1013,60,2024-01-11,35.0,4.0,Bangalore,2023-11-14,True,True
ORD_06053,U_02318,2589,30,2024-01-12,25.0,4.0,Chennai,2023-12-05,True,True
ORD_06083,U_02639,1509,60,2024-01-14,18.0,5.0,Bangalore,2024-01-06,True,True
ORD_06085,U_01075,1547,60,2024-01-13,41.0,4.0,Bangalore,2023-11-12,True,True
ORD_06086,U_03893,3823,30,2024-01-10,22.0,5.0,Delhi,2024-01-11,True,True
ORD_06087,U_01993,4991,30,2024-01-31,20.0,5.0,Chennai,2023-12-01,True,True
ORD_06092,U_03486,4297,30,2024-01-09,19.0,4.0,Hyderabad,2024-01-02,True,True
ORD_06094,U_04630,590,45,2024-01-06,31.0,5.0,Delhi,2023-11-02,True,True
ORD_06096,U_03812,3223,30,2024-01-10,25.0,5.0,Mumbai,2023-11-21,True,True
ORD_06104,U_04147,1192,60,2024-01-27,37.0,5.0,Mumbai,2023-11-04,True,True
ORD_06106,U_02554,3208,30,2024-01-08,16.0,4.0,Bangalore,2023-12-29,True,True
ORD_06107,U_00826,1298,60,2024-01-29,10.0,5.0,Mumbai,2023-11-06,True,True
ORD_06123,U_01467,922,60,2024-01-06,41.0,4.0,Gurgaon,2023-12-29,True,True
ORD_06127,U_02564,3923,30,2024-01-08,17.0,5.0,Mumbai,2023-11-25,True,True
ORD_06129,U_04018,1008,30,2024-01-07,29.0,4.0,Hyderabad,2024-01-16,True,True
ORD_06137,U_01286,1759,60,2024-01-21,42.0,5.0,Chennai,2023-12-01,True,True
ORD_06138,U_01118,4402,30,2024-01-04,18.0,5.0,Mumbai,2023-12-11,True,True
ORD_06143,U_04701,1143,45,2024-01-15,31.0,5.0,Hyderabad,2023-12-17,True,True
ORD_06144,U_00182,3979,30,2024-01-01,16.0,4.0,Mumbai,2023-11-08,True,True
ORD_06145,U_01815,4531,30,2024-01-02,21.0,5.0,Delhi,2023-12-29,True,True
ORD_06146,U_00236,3187,30,2024-01-03,17.0,5.0,Gurgaon,2023-12-31,True,True
ORD_06148,U_00541,554,60,2024-01-28,11.0,5.0,Delhi,2024-01-03,True,True
ORD_06156,U_04113,407,30,2024-01-03,13.0,4.0,Gurgaon,2024-01-11,True,True
ORD_06160,U_04549,491,30,2024-01-09,10.0,4.0,Gurgaon,2024-01-26,True,True
ORD_06162,U_03235,2734,30,2024-01-31,24.0,4.0,Bangalore,2023-12-12,True,True
ORD_06165,U_03261,611,45,2024-01-17,29.0,5.0,Gurgaon,2023-11-26,True,True
ORD_06173,U_00590,1647,30,2024-01-04,15.0,4.0,Delhi,2024-01-20,True,True
ORD_06175,U_02855,1654,60,2024-01-04,34.0,4.0,Gurgaon,2023-12-26,True,True
ORD_06197,U_01612,2855,30,2024-01-23,21.0,5.0,Delhi,2023-11-09,True,True
ORD_06203,U_00741,2303,30,2024-01-07,17.0,4.0,Chennai,2023-12-16,True,True
ORD_06208,U_00800,2280,30,2024-01-12,17.0,5.0,Bangalore,2024-01-16,True,True
ORD_06210,U_02936,145,30,2024-01-08,21.0,5.0,Mumbai,2023-12-07,True,True
ORD_06216,U_02397,3411,30,2024-01-30,15.0,5.0,Gurgaon,2023-11-17,True,True
ORD_06218,U_01530,1137,60,2024-01-12,13.0,4.0,Chennai,2023-12-31,True,True
ORD_06219,U_04412,791,30,2024-01-15,18.0,4.0,Gurgaon,2023-12-03,True,True
ORD_06223,U_01729,556,60,2024-01-19,17.0,5.0,Mumbai,2024-01-23,True,True
ORD_06225,U_02982,3570,30,2024-01-15,16.0,5.0,Hyderabad,2024-01-23,True,True
ORD_06235,U_00182,3073,30,2024-01-30,22.0,5.0,Mumbai,2023-11-08,True,True
ORD_06240,U_02136,307,30,2024-01-02,14.0,5.0,Mumbai,2024-01-09,True,True
ORD_06241,U_01942,1417,45,2024-01-06,39.0,4.0,Gurgaon,2024-01-02,True,True
ORD_06247,U_04008,2953,30,2024-01-18,15.0,5.0,Bangalore,2023-11-20,True,True
ORD_06250,U_02462,1516,60,2024-01-03,58.0,4.0,Gurgaon,2023-12-30,True,True
ORD_06256,U_00422,2774,30,2024-01-15,23.0,5.0,Mumbai,2023-11-25,True,True
ORD_06264,U_00688,1697,45,2024-01-25,15.0,5.0,Bangalore,2024-01-11,True,True
ORD_06266,U_01647,3444,30,2024-01-17,21.0,5.0,Hyderabad,2023-11-13,True,True
ORD_06271,U_03118,2451,30,2024-01-08,20.0,5.0,Bangalore,2024-01-08,True,True
ORD_06282,U_04076,2539,30,2024-01-14,20.0,5.0,Hyderabad,2023-12-29,True,True
ORD_06289,U_03085,4723,30,2024-01-14,25.0,5.0,Gurgaon,2023-12-25,True,True
ORD_06290,U_02739,2338,30,2024-01-03,21.0,4.0,Mumbai,2024-01-16,True,True
ORD_06292,U_01061,2533,30,2024-01-19,18.0,4.0,Mumbai,2023-11-01,True,True
ORD_06293,U_00444,4019,30,2024-01-28,23.0,5.0,Bangalore,2023-11-12,True,True
ORD_06297,U_04202,4636,30,2024-01-02,18.0,5.0,Delhi,2024-01-05,True,True
ORD_06302,U_03239,4042,30,2024-01-04,25.0,5.0,Bangalore,2024-01-29,True,True
ORD_06312,U_03320,337,60,2024-01-04,34.0,5.0,Bangalore,2024-01-03,True,True
ORD_06313,U_01206,4024,30,2024-01-17,27.0,4.0,Hyderabad,2023-12-15,True,True
ORD_06319,U_01492,925,60,2024-01-19,46.0,5.0,Mumbai,2023-12-31,True,True
ORD_06320,U_00265,2694,30,2024-01-06,16.0,4.0,Chennai,2023-11-01,True,True
ORD_06329,U_03836,4950,30,2024-01-19,23.0,5.0,Bangalore,2023-11-17,True,True
ORD_06330,U_03333,775,60,2024-01-15,46.0,5.0,Mumbai,2023-12-05,True,True
ORD_06336,U_01103,3185,30,2024-01-01,16.0,4.0,Gurgaon,2023-11-12,True,True
ORD_06342,U_01744,1353,30,2024-01-28,24.0,5.0,Hyderabad,2023-11-20,True,True
ORD_06346,U_04253,3602,30,2024-01-01,19.0,5.0,Gurgaon,2023-12-19,True,True
ORD_06351,U_01757,1210,45,2024-01-09,38.0,4.0,Gurgaon,2023-11-14,True,True
ORD_06352,U_03581,1418,60,2024-01-03,32.0,4.0,Bangalore,2023-12-23,True,True
ORD_06353,U_02322,1759,60,2024-01-28,50.0,4.0,Hyderabad,2023-12-08,True,True
ORD_06354,U_00144,4515,30,2024-01-08,20.0,5.0,Bangalore,2023-12-10,True,True
ORD_06355,U_01442,2494,30,2024-01-02,22.0,5.0,Hyderabad,2024-01-12,True,True
ORD_06368,U_03627,3724,30,2024-01-24,26.0,5.0,Gurgaon,2023-11-13,True,True
ORD_06369,U_03484,3811,30,2024-01-07,27.0,5.0,Gurgaon,2023-11-06,True,True
ORD_06375,U_01289,1792,60,2024-01-26,42.0,5.0,Mumbai,2023-11-22,True,True
ORD_06377,U_04148,4208,30,2024-01-03,19.0,5.0,Chennai,2023-12-23,True,True
ORD_06380,U_04666,4632,30,2024-01-09,27.0,5.0,Hyderabad,2024-01-01,True,True
ORD_06393,U_04083,1334,45,2024-01-19,14.0,5.0,Hyderabad,2023-11-05,True,True
ORD_06409,U_00565,4989,30,2024-01-23,15.0,4.0,Chennai,2023-12-27,True,True
ORD_06413,U_03341,2432,30,2024-01-22,19.0,5.0,Delhi,2023-12-28,True,True
ORD_06419,U_03510,715,30,2024-01-12,24.0,5.0,Gurgaon,2023-12-15,True,True
ORD_06420,U_02245,4214,30,2024-01-29,25.0,4.0,Hyderabad,2024-01-13,True,True
ORD_06427,U_03748,2922,30,2024-01-23,25.0,5.0,Delhi,2023-11-28,True,True
ORD_06433,U_04208,3468,30,2024-01-21,21.0,5.0,Gurgaon,2023-11-09,True,True
ORD_06435,U_03190,3384,30,2024-01-05,25.0,5.0,Mumbai,2023-11-17,True,True
ORD_06455,U_00845,4566,30,2024-01-02,26.0,4.0,Delhi,2024-01-13,True,True
ORD_06457,U_04925,292,45,2024-01-02,13.0,5.0,Gurgaon,2024-01-10,True,True
ORD_06463,U_03162,1081,45,2024-01-26,13.0,5.0,Bangalore,2024-01-21,True,True
ORD_06467,U_00183,556,30,2024-01-02,12.0,4.0,Mumbai,2024-01-21,True,True
ORD_06474,U_03132,1760,60,2024-01-13,45.0,5.0,Hyderabad,2023-11-20,True,True
ORD_06478,U_01775,772,45,2024-01-06,19.0,5.0,Gurgaon,2024-01-13,True,True
ORD_06480,U_02786,1002,60,2024-01-02,34.0,5.0,Delhi,2023-11-10,True,True
ORD_06482,U_04892,846,30,2024-01-06,22.0,5.0,Gurgaon,2024-01-15,True,True
ORD_06486,U_03246,1706,30,2024-01-09,26.0,5.0,Bangalore,2023-11-20,True,True
ORD_06488,U_02845,2947,30,2024-01-11,24.0,5.0,Delhi,2023-12-23,True,True
ORD_06495,U_01230,2694,30,2024-01-10,23.0,5.0,Bangalore,2023-12-27,True,True
ORD_06497,U_04243,165,45,2024-01-27,11.0,5.0,Delhi,2023-12-16,True,True
ORD_06521,U_01957,3140,30,2024-01-01,25.0,4.0,Delhi,2023-11-14,True,True
ORD_06532,U_01896,2684,30,2024-01-02,26.0,5.0,Gurgaon,2024-01-03,True,True
ORD_06535,U_04799,2801,30,2024-01-10,25.0,4.0,Bangalore,2023-12-08,True,True
ORD_06537,U_03665,2006,30,2024-01-07,24.0,4.0,Mumbai,2023-12-23,True,True
ORD_06538,U_04811,4084,30,2024-01-15,22.0,5.0,Bangalore,2023-12-19,True,True
ORD_06543,U_02137,1429,45,2024-01-10,19.0,4.0,Delhi,2023-11-02,True,True
ORD_06547,U_03403,4339,30,2024-01-24,15.0,5.0,Hyderabad,2024-01-18,True,True
ORD_06549,U_02744,3804,30,2024-01-19,24.0,4.0,Gurgaon,2024-01-02,True,True
ORD_06552,U_00930,315,45,2024-01-06,19.0,4.0,Chennai,2023-11-26,True,True
ORD_06564,U_03369,3122,30,2024-01-24,25.0,5.0,Gurgaon,2023-12-04,True,True
ORD_06574,U_01794,2343,30,2024-01-05,19.0,5.0,Gurgaon,2023-11-01,True,True
ORD_06585,U_00146,1466,60,2024-01-15,49.0,5.0,Chennai,2024-01-05,True,True
ORD_06587,U_01542,1233,45,2024-01-22,18.0,5.0,Delhi,2023-12-14,True,True
ORD_06595,U_03850,4827,30,2024-01-18,15.0,5.0,Chennai,2024-01-27,True,True
ORD_06596,U_01662,1043,30,2024-01-04,23.0,4.0,Mumbai,2024-01-11,True,True
ORD_06600,U_04138,4146,30,2024-01-29,21.0,4.0,Hyderabad,2023-12-30,True,True
ORD_06608,U_02578,2893,30,2024-01-09,25.0,4.0,Chennai,2023-11-08,True,True
ORD_06614,U_03343,3008,30,2024-01-30,25.0,5.0,Hyderabad,2023-12-29,True,True
ORD_06618,U_04148,2287,30,2024-01-07,15.0,4.0,Chennai,2023-12-23,True,True
ORD_06619,U_03519,4906,30,2024-01-20,18.0,4.0,Bangalore,2023-11-05,True,True
ORD_06621,U_02763,4044,30,2024-01-19,18.0,4.0,Gurgaon,2023-11-03,True,True
ORD_06628,U_01647,4830,30,2024-01-16,15.0,5.0,Hyderabad,2023-11-13,True,True
ORD_06635,U_04172,2566,30,2024-01-23,17.0,5.0,Delhi,2023-11-15,True,True
ORD_06636,U_00851,4909,30,2024-01-20,21.0,4.0,Bangalore,2023-11-05,True,True
ORD_06645,U_04208,2464,30,2024-01-04,16.0,4.0,Gurgaon,2023-11-09,True,True
ORD_06646,U_00247,2946,30,2024-01-13,18.0,4.0,Delhi,2023-11-23,True,True
ORD_06648,U_04807,1747,30,2024-01-01,28.0,5.0,Delhi,2024-01-18,True,True
ORD_06649,U_03403,3724,30,2024-01-12,23.0,4.0,Hyderabad,2024-01-18,True,True
ORD_06656,U_03485,4225,30,2024-01-22,15.0,5.0,Chennai,2023-12-12,True,True
ORD_06669,U_01801,3108,30,2024-01-04,25.0,4.0,Hyderabad,2023-12-29,True,True
ORD_06671,U_04122,1339,30,2024-01-21,23.0,5.0,Gurgaon,2023-12-29,True,True
ORD_06673,U_00982,1266,45,2024-01-04,19.0,4.0,Mumbai,2023-12-07,True,True
ORD_06678,U_01636,1287,30,2024-01-06,21.0,5.0,Bangalore,2023-12-11,True,True
ORD_06683,U_01769,2496,30,2024-01-24,25.0,4.0,Bangalore,2023-11-09,True,True
ORD_06684,U_01969,2531,30,2024-01-22,25.0,5.0,Chennai,2024-01-24,True,True
ORD_06686,U_04555,3047,30,2024-01-10,20.0,5.0,Gurgaon,2023-12-16,True,True
ORD_06691,U_02771,2732,30,2024-01-16,26.0,4.0,Chennai,2023-11-17,True,True
ORD_06696,U_00451,303,30,2024-01-27,24.0,4.0,Mumbai,2023-12-03,True,True
ORD_06702,U_03671,1485,30,2024-01-26,28.0,5.0,Bangalore,2024-01-09,True,True
ORD_06703,U_03114,3748,30,2024-01-10,15.0,5.0,Bangalore,2024-01-02,True,True
ORD_06714,U_00880,2307,30,2024-01-20,18.0,5.0,Mumbai,2024-01-12,True,True
ORD_06721,U_01241,3834,30,2024-01-05,17.0,5.0,Mumbai,2023-11-10,True,True
ORD_06736,U_03547,4946,30,2024-01-07,22.0,5.0,Mumbai,2023-11-06,True,True
ORD_06739,U_03387,4197,30,2024-01-25,24.0,5.0,Delhi,2023-12-11,True,True
ORD_06741,U_03181,1661,45,2024-01-03,42.0,4.0,Gurgaon,2023-12-24,True,True
ORD_06743,U_01887,3259,30,2024-01-11,17.0,5.0,Gurgaon,2024-01-15,True,True
ORD_06750,U_00545,903,60,2024-01-02,42.0,5.0,Bangalore,2023-12-02,True,True
ORD_06753,U_04428,2683,30,2024-01-21,15.0,4.0,Gurgaon,2023-11-25,True,True
ORD_06760,U_04236,2270,30,2024-01-27,18.0,5.0,Bangalore,2023-12-16,True,True
ORD_06761,U_01098,4924,30,2024-01-19,17.0,5.0,Hyderabad,2023-11-20,True,True
ORD_06762,U_03348,1794,45,2024-01-22,42.0,4.0,Delhi,2023-12-22,True,True
ORD_06767,U_04139,777,45,2024-01-21,32.0,5.0,Mumbai,2023-11-11,True,True
ORD_06784,U_00197,2735,30,2024-01-04,16.0,5.0,Mumbai,2023-11-21,True,True
ORD_06790,U_00546,285,60,2024-01-18,40.0,4.0,Delhi,2023-12-01,True,True
ORD_06795,U_04698,386,60,2024-01-23,20.0,4.0,Hyderabad,2024-01-25,True,True
ORD_06803,U_01769,3823,30,2024-01-01,25.0,5.0,Bangalore,2023-11-09,True,True
ORD_06805,U_00026,567,45,2024-01-08,32.0,4.0,Hyderabad,2023-12-18,True,True
ORD_06806,U_01876,2585,30,2024-01-26,23.0,5.0,Mumbai,2023-11-04,True,True
ORD_06809,U_00850,3653,30,2024-01-14,21.0,5.0,Bangalore,2023-11-14,True,True
ORD_06827,U_02729,478,60,2024-01-21,30.0,4.0,Mumbai,2023-11-08,True,True
ORD_06828,U_02102,1564,30,2024-01-20,28.0,4.0,Delhi,2023-12-27,True,True
ORD_06836,U_00926,3275,30,2024-01-29,20.0,4.0,Hyderabad,2024-01-27,True,True
ORD_06838,U_03834,3561,30,2024-01-13,21.0,4.0,Mumbai,2023-11-14,True,True
ORD_06841,U_00173,2699,30,2024-01-06,15.0,4.0,Chennai,2024-01-25,True,True
ORD_06855,U_00738,3014,30,2024-01-02,20.0,5.0,Hyderabad,2024-01-21,True,True
ORD_06859,U_04008,2170,30,2024-01-30,21.0,4.0,Bangalore,2023-11-20,True,True
ORD_06861,U_04818,4120,30,2024-01-10,17.0,4.0,Chennai,2023-11-11,True,True
ORD_06868,U_03748,3412,30,2024-01-08,20.0,4.0,Delhi,2023-11-28,True,True
ORD_06875,U_04172,2885,30,2024-01-16,26.0,5.0,Delhi,2023-11-15,True,True
ORD_06877,U_03708,2075,30,2024-01-03,22.0,5.0,Chennai,2023-11-05,True,True
ORD_06890,U_03078,3734,30,2024-01-07,21.0,5.0,Gurgaon,2024-01-28,True,True
ORD_06895,U_01502,1753,30,2024-01-06,17.0,4.0,Mumbai,2024-01-26,True,True
ORD_06898,U_04483,2787,30,2024-01-21,26.0,5.0,Delhi,2023-12-14,True,True
ORD_06907,U_04513,445,30,2024-01-09,12.0,4.0,Mumbai,2024-01-11,True,True
ORD_06909,U_04857,4783,30,2024-01-23,27.0,5.0,Gurgaon,2023-12-14,True,True
ORD_06927,U_01716,3366,30,2024-01-23,25.0,4.0,Chennai,2024-01-17,True,True
ORD_06936,U_03111,2475,30,2024-01-17,25.0,5.0,Gurgaon,2023-12-27,True,True
ORD_06940,U_02674,1650,30,2024-01-18,20.0,5.0,Delhi,2023-12-26,True,True
ORD_06950,U_04170,625,30,2024-01-09,10.0,4.0,Delhi,2023-12-29,True,True
ORD_06952,U_02124,3295,30,2024-01-30,26.0,5.0,Mumbai,2023-11-07,True,True
ORD_06955,U_02705,4427,30,2024-01-25,23.0,4.0,Chennai,2024-01-23,True,True
ORD_06960,U_04008,3120,30,2024-01-25,24.0,4.0,Bangalore,2023-11-20,True,True
ORD_06977,U_03668,1509,60,2024-01-19,16.0,5.0,Hyderabad,2023-11-15,True,True
